시도,시군구,읍면동,연료,(관용)승용,(관용)승합,(관용)화물,(관용)특수,(자가용)승용,(자가용)승합,(자가용)화물,(자가용)특수,(영업용)승용,(영업용)승합,(영업용)화물,(영업용)특수
부산광역시 ,영도구,남항동2가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,남항동3가 ,휘발유,0 ,0 ,0 ,0 ,72 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,남항동3가 ,경유,0 ,0 ,0 ,0 ,97 ,27 ,160 ,0 ,0 ,0 ,10 ,1 
부산광역시 ,영도구,남항동3가 ,엘피지,0 ,0 ,0 ,0 ,36 ,2 ,9 ,0 ,104 ,0 ,1 ,0 
부산광역시 ,영도구,남항동3가 ,전기,0 ,0 ,0 ,0 ,5 ,0 ,3 ,0 ,1 ,0 ,2 ,0 
부산광역시 ,영도구,남항동3가 ,휘발유(무연),0 ,0 ,0 ,0 ,183 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,영도구,남항동3가 ,CNG,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,남항동3가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,남항동3가 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,남항동3가 ,기타연료,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동1가 ,휘발유,0 ,0 ,0 ,0 ,43 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동1가 ,경유,0 ,0 ,1 ,0 ,48 ,12 ,26 ,0 ,0 ,0 ,1 ,1 
부산광역시 ,영도구,영선동1가 ,엘피지,0 ,0 ,0 ,0 ,20 ,3 ,2 ,0 ,3 ,0 ,0 ,0 
부산광역시 ,영도구,영선동1가 ,전기,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동1가 ,휘발유(무연),1 ,0 ,0 ,0 ,89 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동1가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동1가 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동2가 ,휘발유,0 ,0 ,0 ,0 ,122 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동2가 ,경유,0 ,0 ,0 ,0 ,141 ,14 ,97 ,0 ,0 ,0 ,5 ,0 
부산광역시 ,영도구,영선동2가 ,엘피지,0 ,0 ,0 ,0 ,44 ,2 ,8 ,0 ,9 ,0 ,0 ,0 
부산광역시 ,영도구,영선동2가 ,전기,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동2가 ,휘발유(무연),0 ,0 ,0 ,0 ,242 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동2가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,29 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동3가 ,휘발유,0 ,0 ,0 ,0 ,59 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동3가 ,경유,0 ,0 ,1 ,0 ,74 ,9 ,65 ,0 ,0 ,0 ,5 ,1 
부산광역시 ,영도구,영선동3가 ,엘피지,0 ,0 ,0 ,0 ,29 ,1 ,3 ,0 ,9 ,0 ,0 ,0 
부산광역시 ,영도구,영선동3가 ,전기,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 
부산광역시 ,영도구,영선동3가 ,휘발유(무연),1 ,0 ,0 ,0 ,134 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동3가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동3가 ,수소,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동3가 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 
부산광역시 ,영도구,영선동4가 ,휘발유,0 ,0 ,0 ,0 ,336 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동4가 ,경유,0 ,0 ,0 ,0 ,428 ,42 ,182 ,3 ,0 ,0 ,24 ,2 
부산광역시 ,영도구,영선동4가 ,엘피지,0 ,0 ,0 ,0 ,131 ,5 ,9 ,0 ,31 ,0 ,0 ,0 
부산광역시 ,영도구,영선동4가 ,전기,0 ,0 ,0 ,0 ,8 ,0 ,8 ,0 ,5 ,0 ,0 ,0 
부산광역시 ,영도구,영선동4가 ,휘발유(유연),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동4가 ,휘발유(무연),0 ,0 ,0 ,0 ,614 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동4가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,70 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동4가 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동4가 ,수소,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,영선동4가 ,기타연료,0 ,0 ,0 ,0 ,0 ,1 ,2 ,0 ,0 ,0 ,1 ,0 
부산광역시 ,영도구,신선동1가 ,휘발유,0 ,0 ,0 ,0 ,54 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,신선동1가 ,경유,0 ,0 ,0 ,0 ,86 ,12 ,35 ,0 ,0 ,5 ,5 ,0 
부산광역시 ,영도구,신선동1가 ,엘피지,0 ,0 ,0 ,0 ,29 ,0 ,4 ,0 ,5 ,0 ,0 ,0 
부산광역시 ,영도구,신선동1가 ,전기,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,신선동1가 ,휘발유(무연),0 ,0 ,0 ,0 ,128 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,신선동1가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,신선동1가 ,수소,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,신선동2가 ,휘발유,0 ,0 ,0 ,0 ,119 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,신선동2가 ,경유,0 ,0 ,0 ,0 ,165 ,15 ,102 ,1 ,1 ,2 ,14 ,2 
부산광역시 ,영도구,신선동2가 ,엘피지,0 ,0 ,0 ,0 ,67 ,6 ,5 ,0 ,21 ,0 ,0 ,0 
부산광역시 ,영도구,신선동2가 ,전기,0 ,0 ,0 ,0 ,3 ,0 ,3 ,0 ,2 ,0 ,1 ,0 
부산광역시 ,영도구,신선동2가 ,휘발유(무연),0 ,0 ,0 ,0 ,245 ,0 ,0 ,0 ,2 ,0 ,0 ,0 
부산광역시 ,영도구,신선동2가 ,CNG,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,신선동2가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,23 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,신선동2가 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 
부산광역시 ,영도구,신선동3가 ,휘발유,0 ,0 ,0 ,0 ,84 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,신선동3가 ,경유,0 ,0 ,1 ,0 ,95 ,19 ,55 ,0 ,0 ,0 ,4 ,1 
부산광역시 ,영도구,신선동3가 ,엘피지,0 ,0 ,0 ,0 ,48 ,6 ,4 ,0 ,6 ,0 ,0 ,0 
부산광역시 ,영도구,신선동3가 ,전기,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,2 ,0 ,0 ,0 
부산광역시 ,영도구,신선동3가 ,휘발유(무연),1 ,0 ,0 ,0 ,125 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,신선동3가 ,CNG,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,신선동3가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,신선동3가 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,신선동3가 ,기타연료,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동1가 ,휘발유,0 ,0 ,0 ,0 ,59 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동1가 ,경유,0 ,0 ,0 ,0 ,105 ,17 ,54 ,0 ,0 ,0 ,5 ,0 
부산광역시 ,영도구,봉래동1가 ,엘피지,0 ,0 ,0 ,0 ,33 ,2 ,3 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동1가 ,전기,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동1가 ,휘발유(무연),0 ,0 ,0 ,0 ,138 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동1가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동2가 ,휘발유,0 ,0 ,0 ,0 ,173 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동2가 ,경유,0 ,0 ,0 ,0 ,214 ,23 ,108 ,1 ,0 ,0 ,14 ,4 
부산광역시 ,영도구,봉래동2가 ,엘피지,0 ,0 ,0 ,0 ,65 ,5 ,4 ,0 ,12 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동2가 ,전기,0 ,0 ,0 ,0 ,7 ,0 ,2 ,0 ,1 ,0 ,1 ,0 
부산광역시 ,영도구,봉래동2가 ,휘발유(유연),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동2가 ,휘발유(무연),0 ,0 ,0 ,0 ,311 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동2가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,42 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동2가 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동2가 ,수소,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동2가 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 
부산광역시 ,영도구,봉래동3가 ,휘발유,0 ,0 ,0 ,0 ,79 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동3가 ,경유,0 ,0 ,1 ,0 ,126 ,11 ,73 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동3가 ,엘피지,0 ,0 ,0 ,0 ,39 ,2 ,8 ,0 ,3 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동3가 ,전기,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
부산광역시 ,영도구,봉래동3가 ,휘발유(유연),0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동3가 ,휘발유(무연),1 ,0 ,0 ,0 ,156 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동3가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동3가 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동3가 ,기타연료,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동4가 ,휘발유,0 ,0 ,0 ,0 ,275 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동4가 ,경유,0 ,0 ,1 ,0 ,426 ,29 ,143 ,2 ,0 ,0 ,11 ,4 
부산광역시 ,영도구,봉래동4가 ,엘피지,0 ,0 ,0 ,0 ,93 ,6 ,7 ,0 ,14 ,0 ,1 ,0 
부산광역시 ,영도구,봉래동4가 ,전기,0 ,0 ,0 ,0 ,13 ,0 ,3 ,0 ,2 ,0 ,2 ,0 
부산광역시 ,영도구,봉래동4가 ,휘발유(유연),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동4가 ,휘발유(무연),0 ,0 ,0 ,0 ,617 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동4가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,78 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동4가 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동4가 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동4가 ,수소,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동4가 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,0 
부산광역시 ,영도구,봉래동5가 ,휘발유,0 ,0 ,0 ,0 ,117 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동5가 ,경유,0 ,0 ,0 ,0 ,128 ,22 ,105 ,2 ,0 ,0 ,4 ,0 
부산광역시 ,영도구,봉래동5가 ,엘피지,0 ,0 ,0 ,0 ,48 ,1 ,1 ,0 ,16 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동5가 ,전기,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동5가 ,휘발유(유연),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동5가 ,휘발유(무연),0 ,0 ,0 ,0 ,173 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동5가 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,봉래동5가 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,청학동 ,휘발유,1 ,0 ,0 ,0 ,1179 ,1 ,6 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,청학동 ,경유,4 ,7 ,32 ,2 ,1613 ,200 ,974 ,14 ,25 ,43 ,74 ,12 
부산광역시 ,영도구,청학동 ,엘피지,0 ,0 ,0 ,0 ,523 ,38 ,36 ,0 ,633 ,0 ,1 ,0 
부산광역시 ,영도구,청학동 ,전기,7 ,0 ,3 ,0 ,42 ,0 ,23 ,0 ,25 ,32 ,3 ,0 
부산광역시 ,영도구,청학동 ,휘발유(무연),14 ,0 ,0 ,0 ,2430 ,1 ,0 ,0 ,28 ,0 ,0 ,0 
부산광역시 ,영도구,청학동 ,CNG,0 ,0 ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,88 ,0 ,0 
부산광역시 ,영도구,청학동 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,248 ,0 ,0 ,0 ,2 ,0 ,0 ,0 
부산광역시 ,영도구,청학동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,청학동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,청학동 ,수소,0 ,0 ,0 ,0 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,청학동 ,기타연료,0 ,0 ,0 ,0 ,1 ,1 ,22 ,1 ,0 ,0 ,9 ,0 
부산광역시 ,영도구,동삼동 ,휘발유,3 ,0 ,0 ,0 ,2081 ,0 ,5 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,동삼동 ,경유,7 ,21 ,30 ,8 ,2641 ,342 ,1160 ,9 ,0 ,0 ,100 ,22 
부산광역시 ,영도구,동삼동 ,엘피지,1 ,0 ,0 ,0 ,981 ,50 ,64 ,0 ,299 ,1 ,3 ,0 
부산광역시 ,영도구,동삼동 ,전기,1 ,0 ,0 ,0 ,77 ,0 ,24 ,0 ,26 ,34 ,11 ,0 
부산광역시 ,영도구,동삼동 ,휘발유(유연),0 ,0 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,동삼동 ,휘발유(무연),11 ,0 ,0 ,0 ,3978 ,3 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,동삼동 ,CNG,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,92 ,0 ,0 
부산광역시 ,영도구,동삼동 ,하이브리드(휘발유+전기),5 ,0 ,0 ,0 ,388 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,동삼동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,동삼동 ,하이브리드(LPG+전기),1 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,동삼동 ,수소,0 ,0 ,0 ,0 ,22 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,영도구,동삼동 ,기타연료,0 ,0 ,5 ,0 ,0 ,3 ,25 ,5 ,0 ,0 ,14 ,0 
부산광역시 ,부산진구,양정동 ,휘발유,1 ,0 ,0 ,0 ,1774 ,1 ,5 ,0 ,9 ,0 ,0 ,0 
부산광역시 ,부산진구,양정동 ,경유,1 ,7 ,62 ,1 ,2148 ,199 ,854 ,19 ,20 ,48 ,100 ,6 
부산광역시 ,부산진구,양정동 ,엘피지,1 ,1 ,0 ,0 ,540 ,29 ,39 ,0 ,100 ,0 ,4 ,0 
부산광역시 ,부산진구,양정동 ,전기,12 ,0 ,2 ,0 ,55 ,0 ,26 ,0 ,12 ,0 ,12 ,0 
부산광역시 ,부산진구,양정동 ,휘발유(유연),0 ,0 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,양정동 ,휘발유(무연),15 ,0 ,0 ,0 ,3587 ,1 ,1 ,0 ,27 ,0 ,0 ,0 
부산광역시 ,부산진구,양정동 ,CNG,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,양정동 ,하이브리드(휘발유+전기),6 ,0 ,0 ,0 ,422 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,양정동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,부산진구,양정동 ,하이브리드(LPG+전기),1 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,양정동 ,수소,0 ,0 ,0 ,0 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,양정동 ,기타연료,0 ,0 ,0 ,0 ,0 ,4 ,10 ,1 ,0 ,0 ,7 ,0 
부산광역시 ,부산진구,전포동 ,휘발유,0 ,0 ,0 ,0 ,2580 ,0 ,8 ,0 ,3 ,0 ,0 ,0 
부산광역시 ,부산진구,전포동 ,경유,5 ,11 ,19 ,8 ,3245 ,299 ,1436 ,19 ,15 ,70 ,471 ,321 
부산광역시 ,부산진구,전포동 ,엘피지,0 ,0 ,0 ,0 ,742 ,59 ,52 ,0 ,119 ,0 ,1 ,0 
부산광역시 ,부산진구,전포동 ,전기,0 ,0 ,1 ,0 ,97 ,0 ,28 ,0 ,26 ,0 ,14 ,0 
부산광역시 ,부산진구,전포동 ,휘발유(유연),0 ,0 ,0 ,0 ,13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,전포동 ,휘발유(무연),2 ,0 ,0 ,0 ,4818 ,1 ,1 ,0 ,10 ,0 ,0 ,0 
부산광역시 ,부산진구,전포동 ,CNG,0 ,0 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,4 ,0 ,0 
부산광역시 ,부산진구,전포동 ,하이브리드(휘발유+전기),1 ,0 ,0 ,0 ,580 ,0 ,0 ,0 ,6 ,0 ,0 ,0 
부산광역시 ,부산진구,전포동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,16 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,부산진구,전포동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,전포동 ,수소,0 ,0 ,0 ,0 ,30 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,전포동 ,기타연료,0 ,0 ,1 ,0 ,1 ,2 ,26 ,3 ,0 ,0 ,520 ,0 
부산광역시 ,부산진구,부전동 ,휘발유,0 ,0 ,0 ,0 ,5116 ,3 ,14 ,0 ,465 ,0 ,0 ,0 
부산광역시 ,부산진구,부전동 ,경유,0 ,32 ,3 ,0 ,3938 ,165 ,798 ,10 ,4244 ,142 ,22 ,4 
부산광역시 ,부산진구,부전동 ,엘피지,0 ,0 ,0 ,0 ,257 ,20 ,22 ,0 ,1421 ,2 ,1 ,0 
부산광역시 ,부산진구,부전동 ,전기,3 ,0 ,0 ,0 ,487 ,0 ,18 ,0 ,625 ,0 ,1 ,0 
부산광역시 ,부산진구,부전동 ,휘발유(유연),0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,부전동 ,휘발유(무연),42 ,0 ,0 ,0 ,3119 ,2 ,4 ,0 ,6556 ,3 ,0 ,0 
부산광역시 ,부산진구,부전동 ,CNG,0 ,0 ,0 ,0 ,1 ,4 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,부전동 ,하이브리드(휘발유+전기),1 ,0 ,0 ,0 ,2731 ,0 ,0 ,0 ,2983 ,0 ,0 ,0 
부산광역시 ,부산진구,부전동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,544 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,부전동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,부전동 ,수소,0 ,0 ,0 ,0 ,25 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,부전동 ,기타연료,0 ,0 ,0 ,0 ,0 ,4 ,8 ,2 ,0 ,0 ,3 ,0 
부산광역시 ,부산진구,범천동 ,휘발유,1 ,0 ,0 ,0 ,1923 ,1 ,10 ,0 ,4 ,0 ,0 ,0 
부산광역시 ,부산진구,범천동 ,경유,0 ,4 ,5 ,0 ,2513 ,243 ,1068 ,13 ,6 ,80 ,131 ,33 
부산광역시 ,부산진구,범천동 ,엘피지,0 ,0 ,0 ,0 ,673 ,36 ,54 ,0 ,199 ,1 ,4 ,0 
부산광역시 ,부산진구,범천동 ,전기,2 ,0 ,0 ,0 ,70 ,0 ,24 ,0 ,68 ,0 ,7 ,0 
부산광역시 ,부산진구,범천동 ,휘발유(유연),0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,범천동 ,휘발유(무연),3 ,0 ,0 ,0 ,3736 ,1 ,1 ,0 ,18 ,0 ,0 ,0 
부산광역시 ,부산진구,범천동 ,CNG,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,범천동 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,412 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,부산진구,범천동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,범천동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,범천동 ,수소,0 ,0 ,0 ,0 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,범천동 ,기타연료,0 ,0 ,0 ,0 ,0 ,4 ,11 ,1 ,0 ,0 ,11 ,0 
부산광역시 ,부산진구,범전동 ,휘발유,0 ,0 ,0 ,0 ,438 ,0 ,6 ,1 ,4 ,0 ,0 ,0 
부산광역시 ,부산진구,범전동 ,경유,0 ,0 ,1 ,0 ,507 ,45 ,223 ,3 ,34 ,44 ,16 ,1 
부산광역시 ,부산진구,범전동 ,엘피지,0 ,0 ,0 ,0 ,141 ,4 ,10 ,0 ,66 ,0 ,3 ,0 
부산광역시 ,부산진구,범전동 ,전기,0 ,0 ,0 ,0 ,17 ,0 ,13 ,0 ,3 ,0 ,3 ,0 
부산광역시 ,부산진구,범전동 ,휘발유(유연),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,범전동 ,휘발유(무연),0 ,0 ,0 ,0 ,756 ,0 ,0 ,0 ,33 ,0 ,0 ,0 
부산광역시 ,부산진구,범전동 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,119 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,부산진구,범전동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
